Feature.ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	boot.Kingdom	boot.Phylum	boot.Class	boot.Order	boot.Family	boot.Genus	boot.Species	Assignment
d2e2e042f282b2f3fa01ec7f4dda999b	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	SKKK01	SKKK01 sp023382975	100	100	100	100	100	100	100	GTDB r207
dabb884b66456496588d370e4dce0f16	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas jandaei	100	100	100	100	100	100	90	GTDB r207
d6f77437693dd2fe41db092bac55d2dc	Bacteria	Patescibacteria	Microgenomatia	UBA1400	PJMF01	NA	NA	100	100	100	100	100	70	48	GTDB r207
667c7d8bd4ba501fe3f950a2d284d9fc	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Stappiaceae	Roseibium	Roseibium sediminis	100	100	100	100	100	100	100	GTDB r207
74ad5c14088ae701a5950f4a919edc67	Bacteria	Desulfobacterota	DSM-4660	Desulfatiglandales	Desulfatiglandaceae	NA	NA	100	100	100	100	100	58	58	GTDB r207
7f24f701ee33a53e07466703b1c5250a	Bacteria	Patescibacteria	CPR2	UBA1875	UBA1875	UBA7522	UBA7522 sp002476865	100	100	100	100	100	100	100	GTDB r207
341fe817c7f7ccd107f6dbc54f6e862f	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA	100	100	100	100	100	76	49	GTDB r207
c8bc32a586a4c24aeba390401291de90	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	100	100	100	100	100	100	46	GTDB r207
7ef39dbf694902feaefccb98734b49bc	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	CFX8	JAUIIK01	JAUIIK01 sp030431755	100	100	100	100	100	100	100	GTDB r207
545a65f605a87d569a57a3695fe00f62	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Schleiferiaceae	Croceimicrobium	Croceimicrobium sp018401735	100	100	100	100	100	100	100	GTDB r207
cf3014cdfbf36e4f2ef03fb85ddbdba7	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA	100	100	100	100	91	67	67	GTDB r207
3618692901ef68143a65d5b148531bf3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Limisphaerales	NA	NA	NA	100	98	98	98	74	64	64	GTDB r207
95435ec2c47a86bc864ed311f80bc06f	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	SLDF01	SLDF01 sp016706365	100	100	100	100	100	100	100	GTDB r207
fa4d34813cfad065cc2a09f0af859bba	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Nodosilinea	Nodosilinea sp014697375	100	100	100	100	100	100	100	GTDB r207
e040f82d9da0a4590ada4bdcdfa8dc28	Bacteria	Actinomycetota	Coriobacteriia	Anaerosomatales	NA	NA	NA	100	100	100	100	70	50	50	GTDB r207
e55b9633a7e989a25f244243676fcdda	Bacteria	Patescibacteria	Saccharimonadia	CAILAD01	BJGX01	BJGX01	BJGX01 sp014191035	100	100	100	100	100	100	100	GTDB r207
b6c8d5b6c4c9ecbf355ec8b38d87d8f4	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	UBA2463	UBA2463 sp018402635	100	100	100	100	100	100	100	GTDB r207
03cea1bc55678e76c42fd462116f7f13	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	NA	NA	100	100	100	100	100	50	41	GTDB r207
5bd643eda88cb46f8d464d3c1e541bbc	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	100	100	100	100	100	100	61	GTDB r207
ddd7129e95e141d4018a856fb406d426	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JACTMZ01	JACTMZ01	JACTMZ01 sp018883245	100	100	100	100	100	100	99	GTDB r207
c5a723ab2dfe93975fabddb41ead7f00	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	NA	NA	100	100	100	100	100	46	46	GTDB r207
bee204a5095978910d24fc50d07467fb	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA	100	85	85	85	85	50	39	GTDB r207
95b33141c7fbd5e1850804a99df4f2c6	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	UBA1609	NA	NA	100	100	100	100	97	41	41	GTDB r207
fe01d9cfe2ecd6ca664e763f269f7b9a	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA	100	100	100	100	100	100	57	GTDB r207
070f92a2ecaf99f4dd2de1bb3812c2e7	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	UBA11373	NA	NA	100	100	100	100	100	46	44	GTDB r207
0c2b71899e7226e3afdcb9a8841c9ba5	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	NA	NA	NA	100	90	90	87	60	43	43	GTDB r207
abe13036ac80406565cd93084c74fbcb	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Microcystaceae_B	Synechocystis	NA	100	100	100	100	100	100	58	GTDB r207
30c01e81d804f4a8f48b1acef6275b21	Bacteria	Patescibacteria	ABY1	SG8-24	UBA9934	JAQCKO01	JAQCKO01 sp027592325	100	100	100	100	100	83	83	GTDB r207
e92beca4a14e648b70da2805b098443e	Bacteria	Actinomycetota	Thermoleophilia	Miltoncostaeales	Miltoncostaeaceae	NA	NA	100	100	100	100	100	75	61	GTDB r207
d4d38baba9de2c99d45a1f8cddfd53b5	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter_D	Gemmobacter D aestuarii	100	100	100	100	100	100	100	GTDB r207
544963e1c999231ff8d406c0c9cacde9	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA	100	100	100	70	70	70	70	GTDB r207
8b1ac2278eec1e4f7e5d8c8a310c8108	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Casp-actino5	Casp-actino5 sp017859785	100	100	100	100	100	99	99	GTDB r207
fe9dab68f473e4f01839a8a70f1ed941	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	100	100	100	100	100	100	43	GTDB r207
5fa0a230454f8e3c64f4c6dc6f6b8266	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Brooklawnia	Brooklawnia cerclae	100	100	100	100	100	90	85	GTDB r207
fd8267882e9acb7d6f0358262ec30b73	Bacteria	NA	NA	NA	NA	NA	NA	98	34	34	34	34	34	34	GTDB r207
ab31ea8f7c356654c4d640974e170e69	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas luteoviolacea D	100	100	100	100	100	100	98	GTDB r207
acd6f9c21def4213bd272b7f2073e53a	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	QWPN01	QWPN01 sp014192425	100	100	100	100	100	83	83	GTDB r207
07e8493499a0af76383e25fdbadd965d	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella_A	Moraxella A sp002478835	100	100	100	100	100	100	96	GTDB r207
9cc26fc24cb600570c896813362b24e4	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	RPQJ01	NA	100	100	100	100	100	100	72	GTDB r207
e39c4b52812d01da44f0e1c465da494e	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JACTMZ01	JACTMZ01	JACTMZ01 sp018883245	100	100	100	100	100	100	98	GTDB r207
b5fc2cd0f8e03ccf6f02d3e6c54837f9	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium urinipleomorphum	100	100	100	100	100	100	83	GTDB r207
ae58ff4420a02d6b4780a7e704d1f5e9	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomagnum	NA	100	100	100	100	100	87	62	GTDB r207
257f038d4e8fb33eecddd0269fd793bd	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA	100	90	90	90	90	21	15	GTDB r207
8d96acfb3be5e58d51c518975b5f827c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter_D	Gemmobacter D aestuarii	100	100	100	100	100	100	100	GTDB r207
e4d7e840dcf53a431195e0e334930db2	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	QWPT01	QWPT01 sp016124975	100	100	100	100	100	100	100	GTDB r207
a189938d4e2256ab4c51a34dba049916	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	100	100	100	100	100	75	37	GTDB r207
4c62df122a38c350596776c4a3aa1b36	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	OLB9	NA	100	100	100	100	100	100	65	GTDB r207
46e30ad806e6febe8f58f901022c18cd	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus endophyticus	100	100	100	100	100	100	97	GTDB r207
605128f854290a8131c6fb5d672eb544	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Ilumatobacter_A	NA	100	100	100	100	100	83	53	GTDB r207
1e42e5598d1d381ff8c7c25427619175	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas	Aureimonas sp001463765	100	100	100	100	100	98	92	GTDB r207
25530b20113a549170bf96fd8f985a71	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JACTMZ01	JACTMZ01	JACTMZ01 sp018883245	100	100	100	100	100	100	80	GTDB r207
8f6720c33c712d62f2d7a04ea71eec61	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	Shewanella khirikhana	100	100	100	100	100	100	100	GTDB r207
a80ce2329628d70976891fca883a43f6	Bacteria	Bacillota	Bacilli	Bacillales_B	DSM-18226	Bacillus_AZ	NA	100	99	99	99	99	91	33	GTDB r207
5d5bf672fa967ab739a8450734554332	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JACTMZ01	JACTMZ01	JACTMZ01 sp018883245	100	100	100	100	100	100	99	GTDB r207
fc6f1b8fcd8616bb619a1c87b039a7af	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	NA	NA	NA	100	100	100	99	60	60	60	GTDB r207
d9353cda1344e3479720b6a463894fc1	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	NA	NA	100	100	100	100	100	79	38	GTDB r207
a80704bc52ffd9b4aeb9da2ac24c1c62	Bacteria	Chloroflexota	Anaerolineae	Promineifilales	Promineifilaceae	Leptofilum	NA	100	100	100	100	100	86	62	GTDB r207
8852caa611c48847e41c4ed1065ec62b	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	NA	NA	100	100	100	100	100	77	52	GTDB r207
0e1ce1159c66f0343cd20d88d65c85d1	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	BPJS01	BPJS01 sp026004735	100	100	100	100	100	89	89	GTDB r207
c3720e554ac03cd75efd88559a63d4a7	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Thalassoglobus	NA	100	100	100	100	100	100	73	GTDB r207
74e6f6b6d9672aed6fe705768f3ddd50	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	NA	NA	100	100	100	100	100	62	62	GTDB r207
8eecc8275ddbbf453c33fc725b1963ca	Bacteria	Planctomycetota	UBA8108	UBA8108	UBA8108	UBA8108	NA	100	100	100	100	98	98	51	GTDB r207
98aed543940a381aac8f37c4e9fac6e3	Bacteria	Chloroflexota	Anaerolineae	Promineifilales	Promineifilaceae	NA	NA	100	100	100	100	100	65	65	GTDB r207
cfe03f07f03f2232847785264c168cf1	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	CAIOMD01	NA	NA	100	100	100	100	100	57	57	GTDB r207
f6a566d7c3d78a0ad87f5a3d03e7bdda	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Limisphaerales	NA	NA	NA	100	100	100	100	46	33	33	GTDB r207
a7349206b3da60e776df6ae48fcd4ea1	NA	NA	NA	NA	NA	NA	NA	27	27	27	27	27	27	27	GTDB r207
e2e69d94f22f10ac86b41ffbee4957e7	Bacteria	Verrucomicrobiota	Kiritimatiellia	PWTM01	PWTM01	JAGOHE01	JAGOHE01 sp017996315	100	100	100	100	100	100	100	GTDB r207
6526e512aff7b94941744b9eb1214c8b	Bacteria	NA	NA	NA	NA	NA	NA	98	77	77	69	17	17	12	GTDB r207
b8cbb6460eb5d29dbf863556258badb9	Bacteria	Bdellovibrionota	UBA2361	UBA2361	OMII01	OMII01	OMII01 sp026390555	100	100	100	100	100	100	100	GTDB r207
6f45ab87336b77a33ebf576ed0c595f5	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Phototrophicaceae	NA	NA	100	100	100	100	100	52	52	GTDB r207
5c1d693ab8558ad3a4ad091bf93b0b8f	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Aldehydirespiratoraceae	JAJRXC01	JAJRXC01 sp024276495	100	100	100	100	100	94	94	GTDB r207
e023e199edad912e7103d75fc86cf0df	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JACTMZ01	JACTMZ01	NA	100	86	86	86	86	86	21	GTDB r207
1090cb9beab2c4d5b709fb2d7b5725c9	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	NA	100	100	100	100	100	100	77	GTDB r207
11ee5218a62fba3c87c64499eaeba21b	Bacteria	Patescibacteria	Saccharimonadia	CAILAD01	GCA-016700035	GCA-016700035	GCA-016700035 sp016700035	100	100	100	100	100	100	100	GTDB r207
39866cd267a2d7b7b00e733d7e96edd1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	100	100	100	100	100	100	69	GTDB r207
9610fd0217936d5f93856c55963282c1	Bacteria	Patescibacteria	Microgenomatia	UBA1400	PJMF01	NA	NA	100	100	100	100	100	69	69	GTDB r207
59624bd49b1ee899c8d59148ef342f23	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA	100	100	100	100	100	64	64	GTDB r207
344a4587e23764eb13c8a63a402795ec	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	NA	NA	100	99	99	99	98	69	69	GTDB r207
c4f8d8ad7d42c34e428531c233d89174	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	100	100	100	100	100	100	26	GTDB r207
8f82c6e7da3c2a49be8ac23ce1b8c9fa	Bacteria	Patescibacteria	Gracilibacteria	UM-FILTER-43-11	UM-FILTER-43-11	JAJDCE01	JAJDCE01 sp029260985	100	100	100	100	100	96	96	GTDB r207
8a4d5fe7bd2579a0731d7cb96ac04d39	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas_A	Aureimonas A sp001425485	100	85	85	85	85	85	85	GTDB r207
ace8b82b3542ee089c7a56d3160e4462	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp021496665	100	100	100	100	100	100	86	GTDB r207
8fe45daa024ba9632a39b58491eb36b3	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	100	99	99	99	99	99	34	GTDB r207
44e72934495b443fc2584a73b492622c	Bacteria	NA	NA	NA	NA	NA	NA	96	71	71	70	61	59	59	GTDB r207
a34a04a597d4d3d41b5af924a4964dbb	Bacteria	Chloroflexota	Anaerolineae	JAAEKA01	JAAEKA01	NA	NA	100	100	100	100	100	71	58	GTDB r207
81cdab0969ad874d02e923a52f575d59	Bacteria	Acidobacteriota	Blastocatellia	RBC074	RBC074	JADJXM01	NA	100	100	100	100	100	80	72	GTDB r207
b7acc27ec3e266b5bd453a2fd27fe872	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA	NA	100	100	100	100	100	29	21	GTDB r207
c0de2530983f8c3b4a58d844d9c80edb	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	100	100	100	100	100	36	36	GTDB r207
3718699f38724188bb1fe5742f675155	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Jiulongibacter	Jiulongibacter sediminis	100	100	100	100	100	100	100	GTDB r207
95518e174d83ef95ba0c4b785ffba043	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JACTMZ01	JACTMZ01	JACTMZ01 sp018883245	100	100	100	100	100	100	100	GTDB r207
3f762e2dff3f9bd27362ff20bd14a078	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA	100	87	87	87	87	22	22	GTDB r207
8d3139ea763e933b575e69c5e537274e	Bacteria	NA	NA	NA	NA	NA	NA	100	36	36	36	36	36	36	GTDB r207
8244e336950cc9fc45638ec680d07abf	Bacteria	Bacillota	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	NA	100	100	100	100	100	100	70	GTDB r207
c6c948ca7d4f86bf08ce47923d65d07b	Bacteria	Actinomycetota	Thermoleophilia	UBA2241	UBA2241	PALSA-647	PALSA-647 sp003132585	100	100	100	97	97	97	97	GTDB r207
3e54d34dc27cfbcc1c74660de9c31c9e	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA	100	90	90	90	90	17	11	GTDB r207
3552d248eadd06194c856fe729a0ab88	Bacteria	NA	NA	NA	NA	NA	NA	100	71	71	71	71	71	71	GTDB r207
861506ff0c8fceab256adf4fcbb09782	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	100	100	100	100	100	32	32	GTDB r207
2ee49cb0e654477a5978331db5fcf686	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	NA	NA	100	100	100	100	100	60	60	GTDB r207
da15a7d6ab17824ee72d78d743072c1f	Bacteria	Bacillota	Bacilli	Bacillales_B	Caldibacillaceae	Caldibacillus_B	Caldibacillus B thermolactis	100	100	100	100	100	100	100	GTDB r207
70faac111c5412052b372dec35df88b4	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	JAAZBK01	JAAZBK01 sp016702505	100	100	100	100	100	99	99	GTDB r207
9e29444e49970b7a3d721575fb9c0ce0	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	Kytococcus	Kytococcus schroeteri	100	100	100	100	100	100	100	GTDB r207
827d0fbf364a16d80ba6dc486931087e	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UA16	NA	NA	100	100	100	100	100	72	72	GTDB r207
58f57c2ee723dcdb37bc7267c5026363	Bacteria	Bacteroidota	UBA10030	UBA10030	UBA10030	JACQPU01	JACQPU01 sp022180565	100	100	100	100	100	99	99	GTDB r207
e50dd9c2f51846ea4ab5dfcc464ed453	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	NA	100	100	100	100	100	100	18	GTDB r207
81d634fe8b0a4323c9b4e6dd5798ca17	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter lwoffii O	100	100	100	100	100	100	96	GTDB r207
8c1bcad135e6e3f1f6adcbfc9454580b	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Demequinaceae	Demequina	NA	100	100	100	100	100	100	35	GTDB r207
34127c4d334eab2d864dacd3f2c17ae0	Bacteria	Bacteroidota	UBA10030	UBA10030	UBA6906	NA	NA	100	100	100	100	100	52	52	GTDB r207
9ecbb40119c8bb621062920de5a098a3	Bacteria	Bacillota_A	Clostridia	Tissierellales	NA	NA	NA	100	100	100	97	41	41	22	GTDB r207
113f48f9851787d65a9ddbf9519b902f	Bacteria	Chloroflexota	Anaerolineae	JAAEKA01	JAAEKA01	JAAEKA01	NA	100	100	100	100	100	100	52	GTDB r207
64ea6c9d07a5bc813766c5430f68d444	Bacteria	NA	NA	NA	NA	NA	NA	100	45	45	45	45	45	45	GTDB r207
48f937a497c75f790c231b035226539d	Bacteria	Verrucomicrobiota	Kiritimatiellia	UBA8416	NA	NA	NA	100	100	100	100	37	37	37	GTDB r207
b859cad8ca0e88cb9acf8b98ceaa9008	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA	100	100	100	100	100	69	69	GTDB r207
b87316d407a30a4fb7fb3774bb466779	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	NA	NA	NA	93	86	86	85	38	10	10	GTDB r207
7a3ad66cec6400eccc2ecd4e29079c42	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides malaquae	100	100	100	100	100	100	100	GTDB r207
61829e8ab66b63315ad5cf455ef9254f	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	NA	NA	100	100	100	100	100	70	59	GTDB r207
e02a7f87b06a5605e02a5f9b473905c8	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	100	100	100	100	100	74	63	GTDB r207
23ffeefd7ceadc5f5793a01db8f01ac0	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Ga0077523	Ga0077523	Ga0077523 sp016713305	100	100	100	100	96	96	96	GTDB r207
4fdcbecdcc61d649417da98ad3309dbf	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA	100	100	100	100	100	52	52	GTDB r207
f98dd2c67c1403fa1d24e8297e80804d	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	OLB9	NA	100	100	100	100	100	100	57	GTDB r207
51ab97337a0767bb9ae8e01e4a8c1605	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Silvanigrella	NA	100	100	100	100	100	100	28	GTDB r207
0adb07841c9df530e40902e2c440bba6	Bacteria	NA	NA	NA	NA	NA	NA	100	59	53	49	49	49	49	GTDB r207
a0a3b1d6fa23c369f7fc0a9f6afea00c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Carboxylicivirga	Carboxylicivirga sediminis	100	100	100	100	100	100	98	GTDB r207
e24916f5d80bae71a010d29d1eb38b41	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	NA	NA	NA	100	100	100	100	46	32	20	GTDB r207
92170f079ed70282a18265bae51002f8	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	UTCFX2	UTCFX2 sp002050125	100	100	100	100	99	84	84	GTDB r207
201d4264eb1dbab5071cc6edf1a0c1e9	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	NA	NA	100	100	100	100	97	64	64	GTDB r207
04fec5e5243f3e5e5d6aed08cd311972	Bacteria	Actinomycetota	Coriobacteriia	Anaerosomatales	Anaerosomataceae	NA	NA	100	100	100	100	87	45	45	GTDB r207
f2297022b45b22a54aecd4c60af2a1bb	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	100	100	100	100	100	100	56	GTDB r207
b45be1cd6d292d469998306fd9eecc1f	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	SOKP01	SOKP01 sp013375475	81	81	81	81	81	81	81	GTDB r207
4979f0895ae8b110dbffd63ac385bd67	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides_C	Nocardioides C jiangsuensis	100	100	100	100	100	80	80	GTDB r207
4249e5b5e4b30b00f356e99b83f429cb	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	NA	NA	100	100	100	100	100	26	24	GTDB r207
48aead17278e062c207fd9f7c1b5f284	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nodularia	Nodularia sp015207755	100	98	98	98	98	98	98	GTDB r207
7c3a49c3c69368a09cc875054615ac2e	Bacteria	Planctomycetota	UBA1135	UBA2386	UBA2386	JAQCBR01	JAQCBR01 sp027621295	100	100	100	100	100	84	84	GTDB r207
e657a578197d91bc3c594271d7154a0c	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	NA	NA	100	100	100	100	100	77	77	GTDB r207
f4d09c2499c1dfe6afd7df13e55dcf6a	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	Pseudorhodoplanes sinuspersici	100	100	100	100	100	100	99	GTDB r207
e6f8a548e546822aabe02a3399d3e927	Bacteria	Patescibacteria	Microgenomatia	UBA1400	PJMF01	NA	NA	100	100	100	100	100	61	52	GTDB r207
9c64570a1fa113ee681254dd5ac650f8	Bacteria	NA	NA	NA	NA	NA	NA	98	28	28	26	26	26	26	GTDB r207
5225dbcdd505486eb1709e7e3ff09e51	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rubripirellula	NA	100	100	100	100	100	99	45	GTDB r207
87d73223084d631305b9f761f64d6db8	NA	NA	NA	NA	NA	NA	NA	60	60	60	60	60	60	60	GTDB r207
0efd72497bc53cb590584302971ebb5c	Bacteria	Cyanobacteriota	Cyanobacteriia	NA	NA	NA	NA	100	89	89	74	11	11	11	GTDB r207
7bf0a880a3c6f176c8e568ca5daaa46e	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	UBA2653	UBA2653 sp003489505	100	83	83	81	81	81	81	GTDB r207
b3f4ba68716814a6f1367f46a2389078	Bacteria	Chloroflexota	Anaerolineae	CG2-30-64-16	CG2-30-64-16	NA	NA	100	100	100	100	100	68	68	GTDB r207
68f79271e48168e6764a8716af48aa81	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	CAJBEU01	NA	100	100	100	100	100	99	56	GTDB r207
3e0996783df745055b211a4e5b03c8fb	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Limisphaerales	NA	NA	NA	100	99	99	99	20	20	20	GTDB r207
a62b1e2b0f702a51b8dfa33a5d91c2fe	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Usitatibacteraceae	FEB-7	FEB-7 sp016720855	100	100	100	100	100	99	83	GTDB r207
cd56fa57e1694b790e964516beab160f	Bacteria	Patescibacteria	CPR2	UBA1875	UBA1875	UBA7522	UBA7522 sp002476865	100	100	100	100	100	100	100	GTDB r207
8b2a82ebfd2db38b9314eb170fe7f928	Bacteria	NA	NA	NA	NA	NA	NA	97	73	73	43	43	43	27	GTDB r207
64da7842c01c5afd364af7df17dd65d9	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfoprunum	Desulfoprunum benzoelyticum	100	100	100	100	100	100	95	GTDB r207
